id_struttura,provincia,nome_comune,denominazione_struttura,categoria,classificazione,indirizzo,cap,localita,email,tel,fax,camere,letti,bagni,attrezzature,attrezzature_lingue,geo_y,geo_x,latitude,longitude
113730914,SO,TEGLIO,Appartamenti Mancini Mario - sub. 85,Complementari,Case e appartamenti per vacanze (NON gestiti in forma imprenditoriale),,23036,,,,,0,8,3,,,0,0,0.0,0.0
116366801,SO,TEGLIO,"Appartamento Bruni Gino - Via Somasassa, 10",Complementari,Case e appartamenti per vacanze (NON gestiti in forma imprenditoriale),,23036,,,,,0,5,2,,,0,0,0.0,0.0
539834763,SO,TEGLIO,Appartamenti Maraffio Andrea,Complementari,Case e appartamenti per vacanze (NON gestiti in forma imprenditoriale),,23036,,,,,0,8,2,,,0,0,0.0,0.0
88364742,SO,TEGLIO,Appartamento Moiser Davide,Complementari,Case e appartamenti per vacanze (NON gestiti in forma imprenditoriale),,23036,,,,,0,8,1,,,0,0,0.0,0.0
139363136,SO,TEGLIO,Appartamenti Valli Cristina - sub. 2 e 3,Complementari,Case e appartamenti per vacanze (NON gestiti in forma imprenditoriale),,23036,,,,,0,12,2,,,0,0,0.0,0.0
324404237,SO,TEGLIO,Appartamento Hughes Brian Steven,Complementari,Case e appartamenti per vacanze (NON gestiti in forma imprenditoriale),,23036,,,,,0,12,5,,,0,0,0.0,0.0
113730912,SO,TEGLIO,Appartamenti Andreoli Guido - sub. 2 e 12,Complementari,Case e appartamenti per vacanze (NON gestiti in forma imprenditoriale),,23036,,,,,0,5,3,,,0,0,0.0,0.0
9763218,SO,TEGLIO,B&B CASA TARALIN,Complementari,Bed & Breakfast,Via F.lli Lazzaroni 13,23065,,casa.taralin@gmail.com,0342 781094,,3,10,3,,,511382861531999000,582553767531999000,5.1138286153199898E+17,5.8255376753199898E+17
635919728,SO,TEGLIO,Appartamento Zonca Laura - Teglio,Complementari,Locazione turistica non imprenditoriale,,23036,,,,,0,4,1,,,0,0,0.0,0.0
539834757,SO,TEGLIO,Appartamento Ronzio Luigi,Complementari,Locazione turistica non imprenditoriale,,23036,,,,,0,10,3,,,0,0,0.0,0.0
114052148,SO,TEGLIO,Appartamenti Bruni Mario - sub. 5 e 8,Complementari,Case e appartamenti per vacanze (NON gestiti in forma imprenditoriale),,23036,,,,,0,6,2,,,0,0,0.0,0.0
9762579,SO,PIURO,AQUA FRACTA,Complementari,Alloggi Agrituristici,Pian della Giustizia 7,23020,,info@aquafracta.it,0343 37336,,0,12,5,,,0,0,0.0,0.0
123225114,SO,PIURO,Appartamento Triulzi Giuliano,Complementari,Case e appartamenti per vacanze (NON gestiti in forma imprenditoriale),,23020,,,,,0,5,1,,,0,0,0.0,0.0
107520458,SO,PIURO,Agriturismo Torre Scilano,Complementari,Alloggi Agrituristici,,,,,,,2,8,2,,,0,0,0.0,0.0
660779000,SO,PIURO,Appartamento Corti Giuseppina,Complementari,Locazione turistica non imprenditoriale,,23020,,,,,0,3,1,,,0,0,0.0,0.0
13478117,SO,PIURO,CA' BREGAGLIA,Complementari,Case e appartamenti per vacanze (NON gestiti in forma imprenditoriale),Via Bassani 12,23020,,hotelpiuro@gmail.com,348 2435651,0343 32823,0,6,3,,,513076165802999000,532482788778000000,5.1307616580299898E+17,5.32482788778E+17
65498060,SO,PIURO,Appartamento Guido Moro,Complementari,Case e appartamenti per vacanze (NON gestiti in forma imprenditoriale),LocalitÃ  Rovina,,,,,,0,4,1,,,0,0,0.0,0.0
9733983,SO,PIURO,B&B LA MALPENSADA,Complementari,Bed & Breakfast,Via Nazionale 37,23020,,crai.piccinelli@gmail.com,0343 32382,0343 34828,3,6,2,,,0,0,0.0,0.0
66455134,SO,PIURO,Casa Pasini Foresteria,Complementari,Foresterie lombarde,Via Case dei Bassani 10/bis,,,,,,0,11,6,,,0,0,0.0,0.0
81264534,SO,PIURO,CÃ  Bregaglia,Complementari,Case ed appartamenti per vacanze gestiti in forma imprenditoriale,VIA BASSANI 10/B,23020,,,34332823,,0,6,3,,,513084093472000000,53244849861000000,5.13084093472E+17,5.3244849861E+16
9762661,SO,PIURO,TORRE SCILANO,Complementari,Foresterie lombarde,Rovina di Scilano,23020,,info@casedimontagna.net,3485112329,,0,4,1,,,0,0,0.0,0.0
107389638,SO,PIURO,Appartamento Guglielmana Silva,Complementari,Case e appartamenti per vacanze (NON gestiti in forma imprenditoriale),,23020,,,,,0,4,2,,,0,0,0.0,0.0
9749654,SO,PIURO,RIFUGIO BAITA DEL CAPRIOLO,Complementari,Rifugi di montagna,Val di Lei,23020,,valdilei@bluewin.ch,0041 816671136,,7,43,4,,,0,0,0.0,0.0
9749691,SO,PIURO,RIFUGIO SAVOGNO,Complementari,Rifugi di montagna,Savogno,23020,,info@rifugiosavogno.it,0343 34699,,7,47,7,,,513158432172000000,534217578365999000,5.13158432172E+17,5.3421757836599898E+17
145026707,SO,PIURO,Appartamento Pasini Susan,Complementari,Case e appartamenti per vacanze (NON gestiti in forma imprenditoriale),,23020,,,,,0,7,3,,,0,0,0.0,0.0
13478078,SO,PIURO,BELFORT,Complementari,Case e appartamenti per vacanze (NON gestiti in forma imprenditoriale),Via S. Abbondio Borgonuovo 4,23020,,lisigianni@libero.it,0343 34740,,0,2,1,,,513094840933000000,533381361654000000,5.13094840933E+17,5.33381361654E+17
9734033,SO,PIURO,B&B VERTEMATE,Complementari,Bed & Breakfast,Via dei Bassani 15,23020,,bbvertemate@libero.it,0343 32521,0343 32521,3,9,3,,,513086443651000000,532456978994000000,5.13086443651E+17,5.32456978994E+17
264639028,SO,PIURO,Agriturismo La Fonte del Reno,Complementari,Alloggi Agrituristici,,23020,,,,,0,24,2,,,0,0,0.0,0.0
65499298,SO,PIURO,Al Mulino,Complementari,Bed & Breakfast,Via alla Chiesa - Frazione Prosto 4,,,almulino2017@gmail.com,0343 35905,,4,12,4,,,513023588922999000,532472364684000000,5.1302358892299898E+17,5.32472364684E+17
9749616,SO,PIURO,CAMPEGGIO ACQUAFRAGGIA,Complementari,Campeggi e aree attrezzate per camper e roulotte 2 stelle,Strada per S. Abbondio Prosto,23020,,campingacquafraggia@infinito.it,0343 36755,0343 36755,0,240,10,,,513071183595999000,533390346687000000,5.1307118359599898E+17,5.33390346687E+17
65498070,SO,PIURO,Villa Foico,Complementari,Case e appartamenti per vacanze (NON gestiti in forma imprenditoriale),Strada Palazzo Vertemate - Frazione Prosto 3,,,foicomassimo@gmail.com,+39 347 1792250,,0,5,1,,,513052943838999000,532491561936000000,5.1305294383899898E+17,5.32491561936E+17
66454734,SO,PIURO,Platzer AndrÃ¨ Philipp - Casa vacanze - Piuro,Complementari,Foresterie lombarde,strada comunale di Martinucci 2/H,,,platzer99@hotmail.com,+39 349 3435130,,0,1,1,,,0,0,0.0,0.0
9763349,SO,PIURO,B&B BERGVAGABUNDEN,Complementari,Bed & Breakfast,Via Strada Vecchia 43,20302,Santa Croce,mbianchi@tiscali.it,0343 32665,,3,5,2,,,513045559145000000,53500524425800000,5.13045559145E+17,5.35005244258E+16
633055087,SO,PIURO,Appartamento Pesenti Linda,Complementari,Case e appartamenti per vacanze (NON gestiti in forma imprenditoriale),,23020,,,,,0,6,2,,,0,0,0.0,0.0
139605350,SO,PIURO,Appartamenti Lisignoli Marco - sub. 2 e 3,Complementari,Case e appartamenti per vacanze (NON gestiti in forma imprenditoriale),,23020,,,,,0,4,4,,,0,0,0.0,0.0
83228479,SO,PIURO,Ca' nei Ronchi Bregaglia,Complementari,Case e appartamenti per vacanze (NON gestiti in forma imprenditoriale),,23020,,,,,0,6,1,,,0,0,0.0,0.0
65498076,SO,PIURO,Appartamento Passerella Massimo,Complementari,Case e appartamenti per vacanze (NON gestiti in forma imprenditoriale),Via Case Bassani - Frazione Prosto 47,,,maxpassera1@gmail.com,+39 338 7924081,,0,4,1,,,0,0,0.0,0.0
9749575,SO,PIURO,PIURO,Alberghiere,Alberghi 3 stelle,Via Nazionale 10,23020,,info@albergo-piuro.com,0343 32823,0343 32823,26,47,26,"Accesso a mezzi pubblici,Accesso a vetture private,Accettazione gruppi,Ascensore,Bar,Custodia valori in cassaforte,Lavaggio e stiratura biancheria,Parcheggio custodito,Parco o giardino,Ristorante,Trasporto clienti stazione","Francese,Inglese,Tedesco",0,0,0.0,0.0
660811905,SO,GEROLA ALTA,Appartamento Brioschi Ruggero,Complementari,Case e appartamenti per vacanze (NON gestiti in forma imprenditoriale),,23010,,,,,0,4,1,,,0,0,0.0,0.0
9763414,SO,GEROLA ALTA,B&B LA BETULLA,Complementari,Bed & Breakfast,Via Nazionale 13,23010,,sharonprina@pec.it,370 1345963,,2,4,1,,,510087422826000000,542653089000000000,5.10087422826E+17,5.42653089E+17
107520300,SO,GEROLA ALTA,Foresteria Baraglia Massimo,Complementari,Foresterie lombarde,,23010,,,,,0,12,4,,,0,0,0.0,0.0
9747253,SO,GEROLA ALTA,RIFUGIO SALMURANO,Complementari,Rifugi di montagna,Foppe di Pascegallo,23010,,,,,0,24,1,,,0,0,0.0,0.0
9747177,SO,GEROLA ALTA,PINETA,Alberghiere,Alberghi 3 stelle,Via Piana di Fenile 5,23010,,albergopineta@tin.it,0342 690180,0342 690500,20,37,20,"Accesso a mezzi pubblici,Accesso a vetture private,Accettazione gruppi,Bar,Custodia valori in cassaforte,Giochi per bambini,Parco o giardino,Ristorante,Ristorante vegetariano,Sala lettura separata,Sala televisione separata,Tavernetta o tavola calda","Francese,Inglese,Tedesco",509921756099999000,543563371836000000,5.0992175609999898E+17,5.43563371836E+17
107519275,SO,GEROLA ALTA,Valle del Bitto,Alberghiere,Alberghi 2 stelle,,23010,,,,,14,24,14,,,0,0,0.0,0.0
132197356,SO,GEROLA ALTA,Appartamento Zoncu Maria Camilla,Complementari,Case e appartamenti per vacanze (NON gestiti in forma imprenditoriale),,23010,,,,,0,2,1,,,0,0,0.0,0.0
9747152,SO,GEROLA ALTA,PIZZO TRE SIGNORI,Alberghiere,Alberghi 2 stelle,Piazza PizzoTre Signori 2,23010,,info@albergopizzotresignori.com,0342 690025,0342 690150,11,18,10,"Accettazione animali domestici,Accettazione gruppi,Bar,Custodia valori in cassaforte,Parco o giardino,Ristorante",,510078175212000000,542655176404000000,5.10078175212E+17,5.42655176404E+17
9747296,SO,GEROLA ALTA,MEZZALUNA,Alberghiere,Alberghi 3 stelle,Loc. Pescegallo 10,23010,,gianluigicurtoni@virgilio.it,0342 690260,0342 690535,23,45,23,"Accesso a mezzi pubblici,Accesso a vetture private,Accettazione animali domestici,Accettazione gruppi,Bar,Giochi per bambini,Parco o giardino,Ristorante,Sala televisione separata,Tavernetta o tavola calda,Trasporto clienti stazione",Inglese,0,0,0.0,0.0
9747216,SO,GEROLA ALTA,RIFUGIO TRONA SOLIVA,Complementari,Rifugi di montagna,Trona,23010,,rifugiotronasoliva@gmail.com,,,0,25,1,,,50993349578999900,542663488719000000,50993349578999904,5.42663488719E+17
9667973,PV,SANTA MARGHERITA DI STAFFORA,Agr. La Pietra Rosa,Complementari,Alloggi Agrituristici,FRAZIONE CASANOVA DI DESTRA 15,27050,,ekaterina.kulepova@pec.agritel.it,0383/551340-551378,,5,15,5,,Russo,495751654999999000,518978146599999000,4.9575165499999898E+17,5.1897814659999898E+17
9669602,PV,SANTA MARGHERITA DI STAFFORA,Agr. La Piana di Contagri,Complementari,Alloggi Agrituristici,LOCALITA' LA PIANA SNC,27050,Cegni,silviagzlz1964@gmail.com,383551168,383551192,7,24,5,"Access. diversamente abili totale,Accesso a vetture private,Accettazione animali domestici,Giochi per bambini,Riscaldamento","Francese,Inglese",494902449399999000,516379613000000000,4.9490244939999898E+17,5.16379613E+17
141197918,PV,SANTA MARGHERITA DI STAFFORA,La Musa del Pellegrino di Colombi Pierluigi,Complementari,Alloggi Agrituristici,Fraz. Santa Margherita 10,27050,,pieluigicolombi@legalmail.it,3479029168,,0,12,4,,,495687600748000000,520204421900000000,4.95687600748E+17,5.202044219E+17
9673363,PV,SANTA MARGHERITA DI STAFFORA,CAMPEGGIO ALTA VALLE STAFFORA,Complementari,Campeggi e aree attrezzate per camper e roulotte 2 stelle,LOCALITA' PIAN DEL LAGO 44,27050,,Ge.Camp.srl@pec.it,383551114,383552928,22,905,22,"Access. diversamente abili totale,Accettazione animali domestici,Accettazione gruppi,Area attrezzata gioco bimbi,AttivitÃ  ricreative varie,Attrezzatura di pronto soccorso,Bar,Bigliardo,Camper service,Estintori,Locale di ritrovo,Market,Parcheggio non custodito,Piazzole prevalentemente a prato,Rifornimento gas liquido,Sala giochi",,495411710594000000,518875871795999000,4.95411710594E+17,5.1887587179599898E+17
9673298,PV,SANTA MARGHERITA DI STAFFORA,STAFFORA,Alberghiere,Alberghi 3 stelle,FRAZIONE CASANOVA DI DESTRA 29,27050,"Casanova Destra, 29",albergostaffora@legalmail.it,0383551359 - 551427,383552942,12,17,12,"Accesso a mezzi pubblici,Accesso a vetture private,Accettazione gruppi,Ascensore,Bar,Parco o giardino,Riscaldamento,Ristorante,Sala televisione separata",,495758062669999000,519101873800000000,4.9575806266999898E+17,5.191018738E+17
9673259,PV,SANTA MARGHERITA DI STAFFORA,DELL'ARMA',Alberghiere,Alberghi 1 stella,LOC. PIAN DELL'ARMA',27050,,cristina@ragbrignolimassimo.com,383551671,,18,20,20,"Accesso a vetture private,Accettazione animali domestici,Accettazione gruppi,Bar,Parco o giardino,Riscaldamento,Ristorante",,494903597812999000,516360026817000000,4.9490359781299898E+17,5.16360026817E+17
275501875,SO,APRICA,Appartamenti Della Moretta Antonella 20,Complementari,Locazione turistica non imprenditoriale,,,,,,,0,0,0,,,0,0,0.0,0.0
405163791,SO,APRICA,Appartamenti Licata Calogero - sub. 3,Complementari,Locazione turistica imprenditoriale,,23031,,,,,0,12,3,,,0,0,0.0,0.0
275501893,SO,APRICA,Appartamenti Della Moretta Maria Luisa,Complementari,Locazione turistica non imprenditoriale,,23031,,,,,0,14,3,,,0,0,0.0,0.0
107520214,SO,APRICA,San Lorenzo RTA,Alberghiere,Residenze turistico alberghiere 3 stelle,,23031,,,,,9,21,9,,,0,0,0.0,0.0
275501896,SO,APRICA,Appartamenti Della Moretta Maria Luisa 8,Complementari,Locazione turistica non imprenditoriale,,,,,,,0,0,0,,,0,0,0.0,0.0
83228804,SO,APRICA,Appartamento Croci Debora - Sub 76,Complementari,Case e appartamenti per vacanze (NON gestiti in forma imprenditoriale),,23031,,,,,0,4,1,,,0,0,0.0,0.0
405163773,SO,APRICA,Appartamenti Licata Calogero - sub. 7- 8,Complementari,Locazione turistica imprenditoriale,,23031,,,,,0,8,2,,,0,0,0.0,0.0
129120450,SO,APRICA,Foresteria Ambrosini Simona,Complementari,Foresterie lombarde,,23031,,,,,0,12,3,,,0,0,0.0,0.0
275501905,SO,APRICA,Appartamenti Della Moretta Maria Luisa 18,Complementari,Locazione turistica non imprenditoriale,,,,,,,0,0,0,,,0,0,0.0,0.0
153726617,SO,APRICA,Appartamento Vercesi Guido,Complementari,Case e appartamenti per vacanze (NON gestiti in forma imprenditoriale),,23031,,,,,0,6,2,,,0,0,0.0,0.0
405163906,SO,APRICA,Appartamento Licata Calogero - sub. 14,Complementari,Locazione turistica imprenditoriale,,23031,,,,,0,4,1,,,0,0,0.0,0.0
275501866,SO,APRICA,Appartamenti Della Moretta Antonella,Complementari,Locazione turistica non imprenditoriale,,23031,,,,,0,8,2,,,0,0,0.0,0.0
275501878,SO,APRICA,Appartamenti Della Moretta Nicoletta,Complementari,Locazione turistica non imprenditoriale,,23031,,,,,0,10,2,,,0,0,0.0,0.0
178239801,SO,APRICA,CAV Perazzoli Silvana - sub. 5,Complementari,Case ed appartamenti per vacanze gestiti in forma imprenditoriale,,23031,,,,,0,16,4,,,0,0,0.0,0.0
405163911,SO,APRICA,Appartamento Rossi Alessia,Complementari,Locazione turistica non imprenditoriale,,23031,,,,,0,2,1,,,0,0,0.0,0.0
531510981,SO,APRICA,Biancaneve Residence,Alberghiere,Residenze turistico alberghiere 3 stelle,,23031,,,,,12,24,16,,,0,0,0.0,0.0
293809129,SO,APRICA,Appartamento Stampa Kevin,Complementari,Locazione turistica non imprenditoriale,,23031,,,,,0,6,1,,,0,0,0.0,0.0
83228716,SO,APRICA,Appartamenti Larino Pietro - sub. 1 e 6,Complementari,Case e appartamenti per vacanze (NON gestiti in forma imprenditoriale),,23031,,,,,0,12,4,,,0,0,0.0,0.0
83228720,SO,APRICA,Appartamenti Moraschini Vera - sub. 4-5-6 - Casa Giulia,Complementari,Case e appartamenti per vacanze (NON gestiti in forma imprenditoriale),,23037,,,,,0,14,5,,,0,0,0.0,0.0
492087992,SO,APRICA,Cristallo,Complementari,Case ed appartamenti per vacanze gestiti in forma imprenditoriale,,23031,,,,,0,4,1,,,0,0,0.0,0.0
83228168,SO,APRICA,Vittoria Case 2018 - Frigoli Rita,Complementari,Case ed appartamenti per vacanze gestiti in forma imprenditoriale,,23031,,,,,0,50,13,,,0,0,0.0,0.0
612655147,SO,APRICA,Appartamento Boccellato Mirella,Complementari,Locazione turistica non imprenditoriale,,23031,,,,,0,4,1,,,0,0,0.0,0.0
9734662,SO,APRICA,ARISCH,Alberghiere,Alberghi 4 stelle,Via Privata Gemelli,23031,,info@hotelarisch.com,0342 747048,,23,48,23,,,510949863013000000,588071642888000000,5.10949863013E+17,5.88071642888E+17
635684251,SO,APRICA,Appartamento Pozzi Alfredo,Complementari,Locazione turistica non imprenditoriale,,23031,,,,,0,4,1,,,0,0,0.0,0.0
405163867,SO,APRICA,Appartamento Gettapietra Andrea,Complementari,Case e appartamenti per vacanze (NON gestiti in forma imprenditoriale),,23031,,,,,0,2,1,,,0,0,0.0,0.0
182859389,SO,APRICA,Foresteria Penak,Complementari,Foresterie lombarde,,23031,,,,,0,12,4,,,0,0,0.0,0.0
267086884,SO,APRICA,Appartamento Bonomi Margherita,Complementari,Case e appartamenti per vacanze (NON gestiti in forma imprenditoriale),,23041,,,,,0,4,1,,,0,0,0.0,0.0
83228714,SO,APRICA,Appartamenti Carozzi Silvia - sub. 8 e 12,Complementari,Case e appartamenti per vacanze (NON gestiti in forma imprenditoriale),,23031,,,,,0,18,4,,,0,0,0.0,0.0
376029682,SO,APRICA,Appartamento Bettini Lorenza,Complementari,Case e appartamenti per vacanze (NON gestiti in forma imprenditoriale),,23031,,,,,0,4,2,,,0,0,0.0,0.0
483723759,SO,APRICA,"CAV Cominelli Stefano Alessandro - Via Roma, 244 sub 20",Complementari,Case ed appartamenti per vacanze gestiti in forma imprenditoriale,,23031,,,,,0,0,0,,,0,0,0.0,0.0
9740083,SO,APRICA,APRICA,Alberghiere,Alberghi 3 stelle,Corso Roma 257,23031,,info@hotelaprica.it,0342 746103,0342 746676,0,40,20,"Access. diversamente abili parziale,Accesso a vetture private,Accettazione animali domestici,Accettazione gruppi,Ascensore,Autorimessa,Bar,Custodia valori in cassaforte,Custodia valori in cassette sicurezza,Parco o giardino,Ristorante,Sala lettura separata,Sala televisione separata","Francese,Inglese,Tedesco",511198578359000000,589558938148000000,5.11198578359E+17,5.89558938148E+17
83228697,SO,APRICA,Appartamenti Ambrosini Delia - sub. 5 e 6,Complementari,Case e appartamenti per vacanze (NON gestiti in forma imprenditoriale),,23031,,,,,0,8,3,,,0,0,0.0,0.0
449871998,SO,APRICA,Appartamento Bertuzzi Moreno,Complementari,Case e appartamenti per vacanze (NON gestiti in forma imprenditoriale),,23031,,,,,0,6,1,,,0,0,0.0,0.0
596186773,SO,APRICA,Appartamento Appiani Federico - Aprica,Complementari,Case e appartamenti per vacanze (NON gestiti in forma imprenditoriale),,23031,,,,,0,6,1,,,0,0,0.0,0.0
295000906,SO,APRICA,Appartamento Quadrio Giuseppe,Complementari,Locazione turistica non imprenditoriale,,23031,,,,,0,2,1,,,0,0,0.0,0.0
241777365,SO,APRICA,Appartamenti Liscidini Gianpiero - sub.2 e 3,Complementari,Locazione turistica non imprenditoriale,,23031,,,,,0,0,0,,,0,0,0.0,0.0
667622217,SO,APRICA,Appartamento Liscidini Gioele,Complementari,Locazione turistica non imprenditoriale,,23031,,,,,3,5,1,,,0,0,0.0,0.0
142547374,SO,APRICA,Appartamento Sarcone Ilaria,Complementari,Case e appartamenti per vacanze (NON gestiti in forma imprenditoriale),,23031,,,,,0,6,1,,,0,0,0.0,0.0
275501883,SO,APRICA,Appartamenti Della Moretta Nicoletta 4,Complementari,Locazione turistica non imprenditoriale,,,,,,,0,0,0,,,0,0,0.0,0.0
105460703,SO,APRICA,Appartamenti Frigoli Rita - sub. 3-4 e 5,Complementari,Case ed appartamenti per vacanze gestiti in forma imprenditoriale,,23031,,,,,0,24,3,,,0,0,0.0,0.0
83228581,SO,APRICA,F.lli Larino - Appartamento,Complementari,Case e appartamenti per vacanze (NON gestiti in forma imprenditoriale),,23031,,,,,0,12,4,,,0,0,0.0,0.0
321580963,SO,APRICA,Appartamento Cioccarelli Umberto - Via Palabione,Complementari,Case e appartamenti per vacanze (NON gestiti in forma imprenditoriale),,23031,,,,,0,4,1,,,0,0,0.0,0.0
65499120,SO,APRICA,Corvi Silvano Appartamento,Complementari,Case e appartamenti per vacanze (NON gestiti in forma imprenditoriale),Via Stelvio 34,,,mara@studiocioccarelli.com,342748000,,0,12,16,,,0,0,0.0,0.0
9740131,SO,APRICA,SPORT,Alberghiere,Alberghi 3 stelle,Via Europa 140,23031,,simonedamiani@tin.it,0342 746134,0342 746836,24,47,24,"Accesso a mezzi pubblici,Accesso a vetture private,Accettazione animali domestici,Accettazione gruppi,Ascensore,Bar,Custodia valori in cassaforte,Parco o giardino,Ristorante,Sala televisione separata,Solarium,Tavernetta o tavola calda,Trasporto clienti stazione","Francese,Inglese,Tedesco",511182387655000000,589434176982000000,5.11182387655E+17,5.89434176982E+17
111364078,SO,APRICA,Appartamento Cioccarelli Umberto,Complementari,Case e appartamenti per vacanze (NON gestiti in forma imprenditoriale),,23031,,,,,0,2,1,,,0,0,0.0,0.0
639346505,SO,APRICA,Appartamento Corti Alessandro,Complementari,Locazione turistica non imprenditoriale,,23031,,,,,0,4,1,,,0,0,0.0,0.0
83228768,SO,APRICA,"Appartamento Cioccarelli Domenico - Via Valtellina, 34",Complementari,Case e appartamenti per vacanze (NON gestiti in forma imprenditoriale),,23100,,,,,0,4,2,,,0,0,0.0,0.0
9739927,SO,APRICA,GINEPRO,Alberghiere,Alberghi 3 stelle,Via Adamello 25,23031,,gineproaprica@tin.it,0342 746264,0342 745565,35,67,35,"Accesso a mezzi pubblici,Accettazione animali domestici,Accettazione gruppi,Ascensore,Autorimessa,Bar,Custodia valori in cassette sicurezza,Giochi per bambini,Parco o giardino,Ristorante,Ristorante vegetariano,Sala lettura separata,Sala televisione separata,Trasporto clienti stazione","Francese,Inglese,Spagnolo",511168636686000000,58930872182700000,5.11168636686E+17,5.89308721827E+16
297753744,SO,APRICA,Appartamento Turchi Stefano,Complementari,Locazione turistica non imprenditoriale,,23031,,,,,0,6,1,,,0,0,0.0,0.0
9734854,SO,APRICA,SERENELLA RESIDENCE,Alberghiere,Residenze turistico alberghiere 4 stelle,Via Europa 142,23031,,info@serenella.eu,0342 746625,0342 746916,20,46,20,,,511183178399000000,589449824888000000,5.11183178399E+17,5.89449824888E+17
9739830,SO,APRICA,LARICE BIANCO,Alberghiere,Alberghi 3 stelle,Via Adamello 38,23031,,laricebianco@hotmail.com,0342 746275,0342 745454,25,39,25,"Accesso a vetture private,Accettazione animali domestici,Accettazione gruppi,Ascensore,Autorimessa,Bar,Custodia valori in cassaforte,Parco o giardino,Ristorante,Sala lettura separata,Sala televisione separata","Francese,Inglese",511161578380999000,589355078967000000,5.1116157838099898E+17,5.8935507896700006E+17
497208148,SO,APRICA,Des Alpes,Complementari,Case ed appartamenti per vacanze gestiti in forma imprenditoriale,,23031,,,,,0,6,1,,,0,0,0.0,0.0
301547800,SO,APRICA,CAV Tarantola Attilio,Complementari,Case ed appartamenti per vacanze gestiti in forma imprenditoriale,,23031,,,,,0,2,1,,,0,0,0.0,0.0
9740464,SO,APRICA,ROMA,Alberghiere,Alberghi 3 stelle,Corso Roma 159,23031,,info@albergoroma-aprica.eu,0342 748993,0342 748993,29,56,29,"Access. diversamente abili parziale,Accesso a mezzi pubblici,Accesso a vetture private,Accettazione animali domestici,Accettazione gruppi,Aria condizionata centralizzata,Ascensore,Autorimessa,Bar,Custodia valori in cassette sicurezza,Parco o giardino,Ristorante,Sala televisione separata,Tavernetta o tavola calda","Inglese,Tedesco",511185642131999000,589108492475999000,5.1118564213199898E+17,5.8910849247599898E+17
290174047,SO,APRICA,Appartamento Pandolfi Giovanna,Complementari,Locazione turistica non imprenditoriale,,23031,,,,,0,6,2,,,0,0,0.0,0.0
166343380,SO,APRICA,Appartamento Negri Sonia,Complementari,Case e appartamenti per vacanze (NON gestiti in forma imprenditoriale),,23031,,,,,0,4,1,,,0,0,0.0,0.0
195295752,SO,APRICA,Appartamento Scavazza Franco,Complementari,Case e appartamenti per vacanze (NON gestiti in forma imprenditoriale),,23031,,,,,0,4,2,,,0,0,0.0,0.0
83228712,SO,APRICA,Appartamenti Carozzi Serena - sub. 10 e 11,Complementari,Case e appartamenti per vacanze (NON gestiti in forma imprenditoriale),,23031,,,,,0,16,4,,,0,0,0.0,0.0
139363450,SO,APRICA,Appartamento Cioccarelli Carla - Via Giardino,Complementari,Case e appartamenti per vacanze (NON gestiti in forma imprenditoriale),,23031,,,,,0,6,1,,,0,0,0.0,0.0
483723753,SO,APRICA,CAV Cominelli Stefano Alessandro sub 7,Complementari,Case ed appartamenti per vacanze gestiti in forma imprenditoriale,,23031,,,,,0,0,0,,,0,0,0.0,0.0
241777361,SO,APRICA,Appartamenti Liscidini Gianpiero - sub.2 e 3,Complementari,Locazione turistica non imprenditoriale,,23031,,,,,0,7,2,,,0,0,0.0,0.0
633055835,SO,APRICA,Appartamento Compagnoni Francesca,Complementari,Case ed appartamenti per vacanze gestiti in forma imprenditoriale,,23031,,,,,0,5,2,,,0,0,0.0,0.0
9739974,SO,APRICA,CIOCCARELLI,Alberghiere,Alberghi 3 stelle,Via Adamello 10,23031,,info@albergocioccarelli.com,0342 746019,0342 746798,14,36,14,"Accesso a mezzi pubblici,Accesso a vetture private,Accettazione gruppi,Autorimessa,Bar,Custodia valori in cassette sicurezza,Parcheggio custodito,Parco o giardino,Ristorante,Ristorante vegetariano,Sala lettura separata,Sala televisione separata,Trasporto clienti stazione","Francese,Inglese,Tedesco",51116027207899900,589155399149999000,51116027207899904,5.8915539914999898E+17
483723756,SO,APRICA,"CAV Cominelli Stefano Alessandro - Via Roma, 244 sub 11",Complementari,Case ed appartamenti per vacanze gestiti in forma imprenditoriale,,23031,,,,,0,0,0,,,0,0,0.0,0.0
9739902,SO,APRICA,DERBY,Alberghiere,Alberghi 3 stelle,Via Adamello 16,23031,,info@albergoderby.it,0342 746067,0342 747760,50,100,50,"Access. diversamente abili parziale,Accesso a mezzi pubblici,Accesso a vetture private,Accettazione gruppi,Ascensore,Autorimessa,Bar,Custodia valori in cassaforte,Custodia valori in cassette sicurezza,Giochi per bambini,Lavaggio e stiratura biancheria,Parcheggio custodito,Parco o giardino,Pulizia calzature,Ristorante,Ristorante vegetariano,Sala lettura separata,Sala televisione separata,Sauna privata,Servizi baby sitting,Tavernetta o tavola calda,Trasporto clienti stazione","Francese,Inglese,Tedesco",511160545516000000,589241793617999000,5.11160545516E+17,5.8924179361799898E+17
405163775,SO,APRICA,Appartamenti Licata Calogero - sub. 8,Complementari,Locazione turistica imprenditoriale,,23031,,,,,0,0,0,,,0,0,0.0,0.0
642999236,SO,APRICA,Appartamento Liscidini Michele,Complementari,Case e appartamenti per vacanze (NON gestiti in forma imprenditoriale),,23031,,,,,0,4,1,,,0,0,0.0,0.0
